,category,Day,n_tokens_title,n_tokens_content,num_hrefs,num_imgs,avg_positive_polarity,avg_negative_polarity,global_subjectivity
33732,Entertainment,Tuesday,12.0,309.0,2.0,1.0,0.385,-0.275,0.438260869565
33733,business,Tuesday,9.0,826.0,13.0,1.0,0.391491760927,-0.239484126984,0.477791756854
33734,business,Tuesday,8.0,690.0,23.0,1.0,0.33406986532,-0.211111111111,0.461076280042
33735,World,Tuesday,7.0,291.0,1.0,1.0,0.447272727273,-0.417592592593,0.465921717172
33736,World,Tuesday,7.0,307.0,5.0,1.0,0.24619047619,-0.1375,0.217678571429
33737,World,Tuesday,11.0,411.0,22.0,1.0,0.459090909091,-0.195833333333,0.364930555556
33738,Entertainment,Tuesday,8.0,1572.0,6.0,3.0,0.416510870082,-0.279635642136,0.539229347042
33739,World,Tuesday,11.0,918.0,10.0,2.0,0.254726165308,-0.323181216931,0.390118290489
33740,tech,Tuesday,8.0,924.0,5.0,4.0,0.327834799609,-0.14246031746,0.447826572053
33741,tech,Tuesday,8.0,1246.0,16.0,1.0,0.390360750361,-0.261675824176,0.50208022474
33742,Entertainment,Tuesday,11.0,283.0,6.0,2.0,0.283636363636,-0.211728395062,0.337653027976
33743,Entertainment,Tuesday,7.0,296.0,13.0,1.0,0.280909090909,-0.257619047619,0.430278055278
33744,Entertainment,Wednesday,10.0,2452.0,3.0,5.0,0.383572016751,-0.267803256834,0.4428295723
33745,World,Wednesday,7.0,639.0,16.0,16.0,0.32380952381,-0.309420289855,0.452040816327
33746,Entertainment,Wednesday,7.0,283.0,4.0,1.0,0.257878787879,-0.371825396825,0.473868227732
33747,business,Wednesday,6.0,1328.0,32.0,4.0,0.384974747475,-0.196354166667,0.438902021468
33748,Entertainment,Wednesday,12.0,147.0,1.0,0.0,0.291212121212,-0.55,0.44313973064
33749,tech,Wednesday,10.0,181.0,6.0,1.0,0.293181818182,-0.2125,0.302840909091
33750,World,Wednesday,10.0,447.0,4.0,4.0,0.273379715523,-0.272474747475,0.402591810967
33751,tech,Wednesday,10.0,302.0,4.0,1.0,0.433333333333,-0.229166666667,0.556018518519
33752,Entertainment,Wednesday,11.0,157.0,2.0,1.0,0.4,-0.4125,0.45
33754,business,Wednesday,11.0,353.0,14.0,0.0,0.224621212121,-0.38,0.367424242424
33755,World,Wednesday,13.0,690.0,25.0,1.0,0.310542929293,-0.324679487179,0.373875327348
33756,tech,Wednesday,9.0,898.0,9.0,1.0,0.395484983766,-0.225148809524,0.49736119982
33757,lifestyle,Wednesday,9.0,367.0,38.0,37.0,0.486666666667,-0.45,0.541666666667
33758,Entertainment,Wednesday,12.0,257.0,3.0,1.0,0.298311688312,-0.1,0.280923520924
33759,tech,Wednesday,14.0,925.0,12.0,2.0,0.328958215697,-0.265384615385,0.449583089583
33760,World,Wednesday,9.0,1881.0,13.0,3.0,0.317601228738,-0.207638888889,0.440505360352
33761,business,Wednesday,15.0,336.0,3.0,1.0,0.281673881674,-0.2296875,0.506148141075
33762,tech,Wednesday,8.0,189.0,4.0,0.0,0.314646464646,-0.075,0.485606060606
33763,tech,Wednesday,12.0,425.0,7.0,3.0,0.231406093906,-0.13125,0.362115199615
33764,World,Wednesday,9.0,617.0,11.0,1.0,0.286885521886,-0.15303030303,0.371669034091
33765,World,Wednesday,9.0,923.0,1.0,1.0,0.346741854637,-0.336359126984,0.40443001443
33766,lifestyle,Wednesday,8.0,109.0,3.0,0.0,0.475,-0.36712962963,0.512083333333
33767,socmed,Wednesday,9.0,713.0,6.0,2.0,0.36463963964,-0.189743589744,0.413088512241
33768,World,Wednesday,11.0,284.0,8.0,2.0,0.302456709957,-0.316666666667,0.512596200096
33769,lifestyle,Wednesday,8.0,483.0,51.0,0.0,0.519444444444,-0.433333333333,0.47871120108
33770,World,Wednesday,15.0,661.0,7.0,1.0,0.262037037037,-0.23,0.308547008547
33772,tech,Wednesday,10.0,808.0,47.0,10.0,0.446166180758,-0.342777777778,0.607781512605
33773,World,Wednesday,14.0,777.0,3.0,4.0,0.283110119048,-0.317136591479,0.457787698413
33775,World,Wednesday,13.0,344.0,2.0,9.0,0.300396825397,-0.230357142857,0.290833333333
33776,World,Wednesday,12.0,468.0,31.0,2.0,0.250673400673,-0.218518518519,0.447198172198
33778,World,Wednesday,8.0,186.0,1.0,1.0,0.23354978355,-0.1125,0.30625
33779,World,Wednesday,11.0,862.0,6.0,7.0,0.294334650856,-0.308928571429,0.432033016735
33780,business,Wednesday,11.0,441.0,3.0,2.0,0.396306818182,-0.175,0.454215768799
33781,tech,Wednesday,9.0,350.0,5.0,1.0,0.376785714286,-0.197222222222,0.523194444444
33782,tech,Wednesday,11.0,797.0,4.0,5.0,0.347203235361,-0.173684210526,0.461420035364
33783,Entertainment,Wednesday,14.0,331.0,27.0,25.0,0.318701298701,-0.159259259259,0.349447396038
33784,tech,Wednesday,11.0,427.0,6.0,1.0,0.281988844489,-0.214583333333,0.452501909855
33785,Entertainment,Wednesday,9.0,207.0,1.0,0.0,0.175,-0.25,0.413888888889
33786,socmed,Wednesday,15.0,414.0,12.0,1.0,0.403443526171,-0.290476190476,0.434399668958
33787,World,Wednesday,12.0,252.0,3.0,1.0,0.325,-0.274074074074,0.493703703704
33788,tech,Wednesday,10.0,399.0,4.0,1.0,0.423737373737,-0.253571428571,0.418811127144
33792,World,Wednesday,14.0,990.0,11.0,1.0,0.284852647353,-0.208333333333,0.392664905716
33793,business,Wednesday,13.0,474.0,13.0,1.0,0.315712682379,-0.230158730159,0.419264870932
33794,World,Wednesday,8.0,147.0,3.0,1.0,0.5,-0.35,0.465
33795,tech,Wednesday,12.0,434.0,4.0,4.0,0.394557823129,-0.21875,0.583648459384
33796,lifestyle,Wednesday,13.0,168.0,5.0,4.0,0.288528138528,-0.392857142857,0.513032581454
33797,World,Wednesday,8.0,913.0,10.0,1.0,0.354949494949,-0.223534798535,0.403827042523
33798,lifestyle,Wednesday,10.0,179.0,4.0,0.0,0.190606060606,-0.370535714286,0.477445887446
33799,World,Wednesday,12.0,392.0,7.0,1.0,0.313541666667,-0.253125,0.531510416667
33801,World,Wednesday,12.0,617.0,6.0,3.0,0.337685786436,-0.238383838384,0.498362748363
33802,World,Wednesday,5.0,726.0,15.0,1.0,0.375286478228,-0.370138888889,0.446596578025
33803,lifestyle,Wednesday,7.0,1077.0,29.0,30.0,0.362168911336,-0.305169753086,0.540007215007
33804,World,Wednesday,13.0,520.0,9.0,4.0,0.267272727273,-0.2125,0.235137085137
33805,tech,Wednesday,11.0,332.0,8.0,3.0,0.38125,-0.145238095238,0.385144927536
33807,Entertainment,Wednesday,15.0,487.0,3.0,1.0,0.239962121212,-0.249206349206,0.414971386638
33808,World,Wednesday,10.0,570.0,4.0,4.0,0.309722222222,-0.327106227106,0.4959375
33809,Entertainment,Wednesday,10.0,198.0,2.0,1.0,0.494444444444,-0.375,0.502291666667
33810,World,Wednesday,14.0,540.0,2.0,1.0,0.338849206349,-0.408333333333,0.456830357143
33811,lifestyle,Wednesday,9.0,135.0,2.0,0.0,0.432142857143,-0.179166666667,0.582792207792
33812,Entertainment,Wednesday,14.0,406.0,28.0,25.0,0.291617473436,-0.183333333333,0.32680565049
33813,World,Wednesday,9.0,390.0,8.0,1.0,0.398333333333,-0.19375,0.582175925926
33814,Entertainment,Wednesday,9.0,180.0,5.0,0.0,0.227214452214,0.0,0.422402597403
33815,tech,Wednesday,13.0,302.0,9.0,1.0,0.298051948052,-0.35,0.361888111888
33817,World,Wednesday,7.0,299.0,4.0,3.0,0.367592592593,-0.14880952381,0.400297619048
33818,World,Wednesday,17.0,1524.0,2.0,8.0,0.34645021645,-0.352279202279,0.433045407344
33819,socmed,Wednesday,10.0,135.0,5.0,1.0,0.303084415584,-0.125,0.460293410293
33820,Entertainment,Wednesday,12.0,1130.0,15.0,3.0,0.463886400955,-0.290972222222,0.538852425949
33821,business,Wednesday,10.0,471.0,10.0,1.0,0.314481872294,-0.177777777778,0.35544011544
33822,tech,Wednesday,11.0,232.0,5.0,0.0,0.281168831169,-0.05,0.440811688312
33823,tech,Wednesday,14.0,1271.0,9.0,7.0,0.385499553357,-0.260277777778,0.498982612547
33824,socmed,Wednesday,10.0,723.0,41.0,1.0,0.35912975913,-0.297222222222,0.436293706294
33826,tech,Thursday,15.0,290.0,6.0,3.0,0.272520661157,-0.248148148148,0.441384432561
33827,Entertainment,Thursday,9.0,224.0,6.0,1.0,0.385227272727,-0.375,0.586776859504
33828,lifestyle,Thursday,13.0,568.0,28.0,1.0,0.391706539075,-0.389930555556,0.561659058534
33829,business,Thursday,9.0,83.0,1.0,2.0,0.5375,-0.2,0.210714285714
33830,Entertainment,Thursday,13.0,244.0,1.0,0.0,0.24125,-0.237053571429,0.33483436853
33831,Entertainment,Thursday,10.0,198.0,2.0,1.0,0.36038961039,-0.452380952381,0.581893939394
33832,business,Thursday,9.0,174.0,1.0,1.0,0.5,-0.395,0.5375
33833,tech,Thursday,11.0,1194.0,10.0,15.0,0.38761068477,-0.20462962963,0.46331218249
33834,lifestyle,Thursday,8.0,368.0,8.0,1.0,0.365610047847,-0.203333333333,0.46773989899
33835,World,Thursday,9.0,613.0,14.0,1.0,0.208333333333,-0.406818181818,0.386706349206
33836,business,Thursday,7.0,833.0,37.0,1.0,0.441692789969,-0.279924242424,0.481731415137
33837,lifestyle,Thursday,11.0,315.0,37.0,36.0,0.498951048951,-0.433333333333,0.566770647653
33838,World,Thursday,7.0,1517.0,13.0,3.0,0.366598639456,-0.202788200959,0.387297098327
33840,lifestyle,Thursday,13.0,190.0,12.0,8.0,0.548148148148,-0.263888888889,0.5109375
33841,lifestyle,Thursday,9.0,79.0,3.0,12.0,0.351447811448,0.0,0.426121212121
33842,Entertainment,Thursday,9.0,227.0,1.0,3.0,0.345670995671,-0.414285714286,0.42478956229
33843,lifestyle,Thursday,10.0,466.0,17.0,12.0,0.296666666667,-0.397271825397,0.486572128852
33844,Entertainment,Thursday,13.0,192.0,12.0,0.0,0.4087995338,-0.25,0.505986333928
33845,tech,Thursday,9.0,173.0,5.0,2.0,0.424675324675,-0.1375,0.48961038961
33846,lifestyle,Thursday,9.0,124.0,9.0,6.0,0.47380952381,0.0,0.395
33847,World,Thursday,13.0,517.0,5.0,1.0,0.444444444444,-0.328571428571,0.431259157509
33848,World,Thursday,13.0,472.0,7.0,1.0,0.278282828283,-0.52380952381,0.408591408591
33850,World,Thursday,10.0,777.0,3.0,2.0,0.226060606061,-0.373299319728,0.370656879353
33851,business,Thursday,10.0,2031.0,18.0,4.0,0.294747335997,-0.302777777778,0.398780437023
33852,business,Thursday,14.0,352.0,16.0,1.0,0.389962121212,-0.15625,0.40211038961
33853,tech,Thursday,9.0,557.0,17.0,11.0,0.405428571429,-0.286507936508,0.518152342238
33854,business,Thursday,13.0,477.0,11.0,1.0,0.437060041408,-0.25,0.462026862027
33855,tech,Thursday,7.0,479.0,7.0,3.0,0.28428030303,-0.309444444444,0.40268027768
33857,World,Thursday,8.0,718.0,10.0,1.0,0.32178030303,-0.38380952381,0.435154393629
33858,Entertainment,Thursday,13.0,515.0,7.0,3.0,0.305918204602,-0.328571428571,0.512493235931
33859,Entertainment,Thursday,11.0,241.0,2.0,1.0,0.367267917268,-0.339285714286,0.515896103896
33860,socmed,Thursday,9.0,184.0,5.0,1.0,0.5,-0.325,0.40350877193
33861,Entertainment,Thursday,16.0,316.0,4.0,2.0,0.437291280148,-0.648611111111,0.602182539683
33862,tech,Thursday,8.0,327.0,9.0,1.0,0.281714285714,-0.341666666667,0.291443452381
33863,Entertainment,Thursday,10.0,1185.0,1.0,2.0,0.442869069706,-0.277346743295,0.500731835732
33864,business,Thursday,11.0,245.0,8.0,1.0,0.498051948052,-0.176851851852,0.360921717172
33865,business,Thursday,11.0,792.0,13.0,3.0,0.414055147751,-0.181632653061,0.476755831233
33866,World,Thursday,10.0,626.0,6.0,1.0,0.26043035396,-0.295238095238,0.386924066924
33868,World,Thursday,10.0,279.0,4.0,1.0,0.397402597403,-0.25,0.289329988194
33869,tech,Thursday,11.0,255.0,4.0,0.0,0.38,-0.3625,0.579166666667
33870,World,Thursday,11.0,590.0,5.0,1.0,0.377474747475,-0.188616071429,0.324490740741
33871,tech,Thursday,9.0,1034.0,5.0,12.0,0.414714057872,-0.173397435897,0.385038756289
33872,Entertainment,Thursday,15.0,635.0,13.0,13.0,0.352335858586,-0.302777777778,0.442563795853
33873,Entertainment,Thursday,11.0,412.0,6.0,2.0,0.405252525253,-0.257986111111,0.474726430976
33875,World,Thursday,11.0,686.0,16.0,1.0,0.193073593074,-0.326296296296,0.448677248677
33876,business,Thursday,12.0,197.0,0.0,1.0,0.123232323232,-0.325,0.320110192837
33877,Entertainment,Thursday,11.0,258.0,5.0,2.0,0.480578512397,-0.4,0.550284090909
33878,World,Thursday,9.0,380.0,21.0,9.0,0.469090909091,-0.196875,0.539662756598
33879,tech,Thursday,9.0,277.0,8.0,2.0,0.321043771044,-0.197222222222,0.444898989899
33880,lifestyle,Thursday,11.0,930.0,10.0,4.0,0.349338796125,-0.195783730159,0.407070619083
33882,tech,Thursday,13.0,1226.0,5.0,7.0,0.429191070368,-0.206857638889,0.421546325792
33883,World,Thursday,9.0,215.0,5.0,0.0,0.393295454545,-0.0833333333333,0.440734265734
33884,World,Thursday,12.0,471.0,7.0,1.0,0.378977272727,-0.207986111111,0.28611952862
33885,World,Thursday,11.0,921.0,21.0,1.0,0.30003902663,-0.265277777778,0.423331402557
33886,Entertainment,Thursday,11.0,236.0,1.0,1.0,0.387045454545,-0.3,0.45023989899
33887,World,Thursday,15.0,946.0,1.0,1.0,0.331607142857,-0.33642526455,0.427128427128
33888,World,Thursday,12.0,542.0,7.0,2.0,0.301613965744,-0.252083333333,0.505705996132
33889,Entertainment,Thursday,9.0,460.0,1.0,0.0,0.439166666667,-0.400132275132,0.503024453024
33890,business,Thursday,9.0,1117.0,16.0,3.0,0.358383838384,-0.33880952381,0.417321935171
33891,socmed,Thursday,13.0,206.0,4.0,1.0,0.41875,-0.177083333333,0.534523809524
33892,Entertainment,Thursday,13.0,193.0,3.0,0.0,0.297086247086,-0.85,0.454545454545
33893,business,Thursday,15.0,526.0,21.0,13.0,0.358134920635,-0.388095238095,0.425824175824
33894,World,Thursday,7.0,432.0,2.0,1.0,0.1625,-0.230952380952,0.27118226601
33895,tech,Thursday,13.0,343.0,10.0,0.0,0.369444444444,-0.184953703704,0.519984567901
33896,lifestyle,Thursday,10.0,859.0,65.0,11.0,0.402346041056,-0.260174227482,0.450202319048
33898,World,Thursday,10.0,323.0,7.0,9.0,0.33716108453,-0.204166666667,0.539739992518
33899,Entertainment,Thursday,12.0,1237.0,5.0,2.0,0.330438715513,-0.36219047619,0.471911500449
33900,World,Thursday,13.0,383.0,5.0,1.0,0.260969387755,-0.274074074074,0.358941798942
33901,Entertainment,Thursday,14.0,635.0,26.0,0.0,0.35484006734,-0.328968253968,0.444926618097
33902,lifestyle,Thursday,10.0,490.0,9.0,2.0,0.42967032967,-0.159595959596,0.397138680033
33904,lifestyle,Thursday,12.0,768.0,46.0,1.0,0.439826839827,-0.30987654321,0.590267184315
33905,World,Thursday,8.0,564.0,4.0,4.0,0.302261904762,-0.188888888889,0.525348837209
33906,World,Thursday,8.0,159.0,1.0,1.0,0.539285714286,-0.125,0.402678571429
33907,business,Thursday,14.0,567.0,5.0,0.0,0.303001443001,-0.382222222222,0.475833848691
33908,World,Thursday,13.0,664.0,4.0,3.0,0.31880952381,-0.217447916667,0.419976580796
33909,Entertainment,Thursday,13.0,507.0,31.0,26.0,0.317499167499,-0.244285714286,0.48983320601
33911,lifestyle,Friday,9.0,277.0,15.0,10.0,0.314285714286,-0.291111111111,0.593518518519
33912,business,Friday,8.0,94.0,3.0,0.0,0.5,-0.25,0.57
33913,World,Friday,13.0,730.0,6.0,1.0,0.317976190476,-0.238798701299,0.39593837535
33914,business,Friday,11.0,437.0,10.0,2.0,0.314335664336,-0.288888888889,0.386300505051
33915,World,Friday,14.0,920.0,15.0,2.0,0.361864801865,-0.351222175261,0.517740113917
33916,tech,Friday,7.0,142.0,3.0,0.0,0.5,0.0,0.58
33917,World,Friday,6.0,307.0,5.0,1.0,0.269523809524,-0.0833333333333,0.413151927438
33918,Entertainment,Friday,13.0,581.0,3.0,2.0,0.528468253968,-0.173299319728,0.378993055556
33919,tech,Friday,8.0,555.0,7.0,1.0,0.398696145125,-0.347916666667,0.441658040028
33921,World,Friday,8.0,402.0,7.0,1.0,0.321445659604,-0.189236111111,0.406550352005
33922,lifestyle,Friday,10.0,162.0,21.0,19.0,0.377142857143,-0.4,0.592857142857
33923,lifestyle,Friday,8.0,69.0,0.0,0.0,0.463333333333,-0.6,0.619047619048
33924,Entertainment,Friday,11.0,1549.0,5.0,3.0,0.38953030303,-0.30657191448,0.483715206876
33925,World,Friday,11.0,368.0,7.0,1.0,0.303333333333,-0.208035714286,0.369501133787
33926,World,Friday,11.0,3220.0,16.0,17.0,0.342953599798,-0.275313434553,0.440387179246
33927,Entertainment,Friday,13.0,176.0,1.0,1.0,0.370833333333,-0.510833333333,0.583333333333
33928,World,Friday,11.0,259.0,9.0,1.0,0.267676767677,-0.314444444444,0.313606654783
33929,business,Friday,9.0,150.0,1.0,1.0,0.54,-0.15,0.433333333333
33930,tech,Friday,12.0,386.0,7.0,1.0,0.362202380952,-0.106349206349,0.36185300207
33931,World,Friday,10.0,470.0,14.0,2.0,0.3679004329,-0.164583333333,0.378529194383
33932,World,Friday,11.0,939.0,47.0,1.0,0.409283116883,-0.280555555556,0.441294208936
33933,business,Friday,12.0,587.0,2.0,1.0,0.273421717172,-0.3625,0.521458001063
33934,tech,Friday,11.0,296.0,6.0,1.0,0.408571428571,-0.2125,0.440476190476
33935,lifestyle,Friday,10.0,303.0,20.0,19.0,0.425,-0.292361111111,0.569570707071
33936,Entertainment,Friday,12.0,476.0,9.0,1.0,0.164912878788,-0.41875,0.350058235415
33938,tech,Friday,8.0,848.0,6.0,1.0,0.418934240363,-0.39609375,0.520705960706
33939,socmed,Friday,11.0,215.0,2.0,1.0,0.419047619048,-0.25,0.54746031746
33940,lifestyle,Friday,7.0,170.0,22.0,21.0,0.716666666667,0.0,0.646726190476
33941,Entertainment,Friday,10.0,406.0,4.0,2.0,0.295562770563,-0.364285714286,0.484590983729
33942,tech,Friday,10.0,213.0,6.0,1.0,0.266909090909,-0.116666666667,0.414938016529
33943,tech,Friday,14.0,2100.0,69.0,1.0,0.463971649266,-0.275,0.553498681103
33944,World,Friday,11.0,916.0,11.0,2.0,0.351318637503,-0.324122807018,0.380263283344
33945,World,Friday,11.0,476.0,10.0,1.0,0.15,-0.115,0.227447552448
33946,Entertainment,Friday,14.0,447.0,4.0,1.0,0.348181818182,-0.487962962963,0.506894660895
33949,Entertainment,Friday,14.0,250.0,6.0,1.0,0.246005509642,-0.108333333333,0.245632798574
33950,business,Friday,11.0,485.0,1.0,1.0,0.409976689977,-0.220238095238,0.434643493761
33951,tech,Friday,8.0,123.0,8.0,0.0,0.378787878788,-0.125,0.645909090909
33952,business,Friday,10.0,947.0,9.0,1.0,0.34573440882,-0.24880952381,0.461690846691
33953,business,Friday,9.0,885.0,16.0,1.0,0.394959802103,-0.275,0.549275528393
33954,World,Friday,9.0,477.0,5.0,2.0,0.348758741259,-0.40625,0.522570532915
33955,business,Friday,11.0,651.0,7.0,1.0,0.417825311943,-0.2625,0.499438440348
33956,World,Friday,10.0,1084.0,35.0,1.0,0.34183982684,-0.0982142857143,0.361095328283
33957,World,Friday,9.0,296.0,2.0,1.0,0.25,-0.203787878788,0.27850877193
33958,Entertainment,Friday,12.0,1450.0,15.0,1.0,0.42176810118,-0.417307692308,0.510753968254
33959,lifestyle,Friday,11.0,184.0,12.0,8.0,0.395408163265,-0.283333333333,0.434453781513
33960,business,Friday,9.0,216.0,8.0,6.0,0.192337662338,-0.308333333333,0.458642547928
33961,Entertainment,Friday,11.0,234.0,5.0,0.0,0.347474747475,-0.307291666667,0.425785634119
33963,Entertainment,Friday,10.0,234.0,8.0,1.0,0.341883116883,-0.0714285714286,0.459261790841
33964,business,Friday,13.0,482.0,13.0,1.0,0.307449494949,-0.3,0.560043290043
33965,business,Friday,13.0,184.0,4.0,2.0,0.417045454545,-0.3,0.475990675991
33966,World,Friday,13.0,650.0,7.0,1.0,0.407634789453,-0.151116071429,0.378466209716
33967,World,Friday,11.0,1024.0,8.0,4.0,0.369777777778,-0.278645833333,0.368305555556
33968,business,Friday,12.0,332.0,8.0,1.0,0.280753968254,-0.32,0.43281573499
33969,tech,Saturday,12.0,606.0,16.0,6.0,0.3483495671,-0.05,0.491919191919
33970,World,Saturday,13.0,425.0,14.0,8.0,0.394542124542,-0.425,0.606093073593
33971,lifestyle,Saturday,10.0,753.0,15.0,11.0,0.412327823691,-0.324565972222,0.48326093274
33973,lifestyle,Saturday,10.0,315.0,23.0,21.0,0.5875,-0.162777777778,0.407592592593
33974,World,Saturday,13.0,384.0,4.0,2.0,0.433333333333,-0.373333333333,0.371527777778
33975,lifestyle,Saturday,11.0,335.0,62.0,31.0,0.5,-0.311111111111,0.684126984127
33976,World,Saturday,8.0,357.0,1.0,1.0,0.478107606679,-0.310763888889,0.559089572978
33978,tech,Saturday,9.0,1078.0,13.0,10.0,0.306601731602,-0.166049382716,0.379448567306
33979,World,Saturday,10.0,1059.0,3.0,1.0,0.291567398119,-0.323284313725,0.337731208186
33980,World,Saturday,12.0,1138.0,3.0,1.0,0.327550054113,-0.278019323671,0.501713892168
33982,World,Saturday,9.0,668.0,10.0,2.0,0.330353535354,-0.223076923077,0.4260254329
33983,World,Saturday,8.0,220.0,6.0,1.0,0.219480519481,-0.714285714286,0.443692022263
33984,World,Saturday,13.0,641.0,30.0,1.0,0.192875180375,-0.548701298701,0.467945690673
33985,World,Saturday,11.0,956.0,3.0,1.0,0.299448412698,-0.210737628385,0.375216931217
33986,World,Saturday,8.0,520.0,37.0,5.0,0.360466507177,-0.566666666667,0.536938349007
33988,World,Saturday,14.0,312.0,6.0,2.0,0.285786435786,-0.5,0.460461760462
33989,lifestyle,Saturday,13.0,199.0,5.0,1.0,0.2625,0.0,0.429761904762
33990,World,Saturday,15.0,1824.0,14.0,1.0,0.281547619048,-0.328285907859,0.387750626566
33991,World,Saturday,11.0,618.0,4.0,1.0,0.292613636364,-0.293253968254,0.371958874459
33992,lifestyle,Saturday,11.0,428.0,13.0,10.0,0.502037617555,-0.163888888889,0.564834054834
33993,business,Saturday,13.0,2253.0,34.0,6.0,0.356919485553,-0.206201550388,0.444856243628
33994,World,Sunday,15.0,769.0,7.0,1.0,0.327586206897,-0.241287878788,0.414838435374
33995,business,Sunday,11.0,1060.0,18.0,2.0,0.414231601732,-0.20253968254,0.387552271991
33996,tech,Sunday,9.0,289.0,5.0,1.0,0.28431372549,-0.457142857143,0.488452380952
33997,World,Sunday,10.0,871.0,10.0,1.0,0.295573921028,-0.303373015873,0.381345673227
33998,World,Sunday,11.0,890.0,2.0,5.0,0.296176046176,-0.407777777778,0.40369047619
33999,World,Sunday,16.0,1067.0,24.0,2.0,0.42844680572,-0.258140432099,0.437944203944
34000,tech,Sunday,8.0,375.0,11.0,1.0,0.45,-0.136904761905,0.340759637188
34001,World,Sunday,11.0,722.0,12.0,1.0,0.359711530893,-0.1875,0.551900088548
34002,Entertainment,Sunday,10.0,127.0,1.0,0.0,0.478787878788,-0.244444444444,0.38971291866
34003,World,Sunday,10.0,277.0,7.0,2.0,0.389452971271,-0.175694444444,0.32657299597
34004,lifestyle,Sunday,9.0,506.0,15.0,12.0,0.421759259259,-0.354385964912,0.57109929078
34005,business,Sunday,12.0,294.0,7.0,1.0,0.183948863636,-0.281111111111,0.316534914361
34006,World,Sunday,14.0,562.0,14.0,1.0,0.184545454545,-0.507142857143,0.347294372294
34007,World,Sunday,13.0,2517.0,33.0,11.0,0.316575933756,-0.319003077421,0.441178840574
34008,World,Sunday,14.0,1567.0,30.0,1.0,0.304221763085,-0.23285440613,0.419887816215
34009,socmed,Sunday,7.0,1183.0,3.0,3.0,0.30304181634,-0.32398989899,0.43222824995
34010,business,Sunday,11.0,938.0,15.0,1.0,0.335449440497,-0.225,0.433638616074
34012,World,Sunday,10.0,312.0,7.0,0.0,0.322222222222,-0.185416666667,0.333974358974
34014,Entertainment,Sunday,10.0,547.0,12.0,1.0,0.542647058824,-0.221428571429,0.479047619048
34015,lifestyle,Sunday,8.0,254.0,25.0,21.0,0.553472222222,-0.45,0.620138888889
34016,lifestyle,Sunday,10.0,354.0,32.0,30.0,0.409863945578,-0.411111111111,0.606593406593
34017,World,Sunday,13.0,534.0,21.0,15.0,0.321428571429,-0.307291666667,0.48933982684
34018,Entertainment,Sunday,12.0,446.0,4.0,0.0,0.456186868687,-0.436979166667,0.520902547065
34019,Entertainment,Sunday,11.0,460.0,25.0,1.0,0.296875,-0.326455026455,0.424305555556
34021,business,Sunday,6.0,873.0,8.0,1.0,0.350934431422,-0.288699494949,0.462837396522
34022,Entertainment,Sunday,7.0,1644.0,31.0,11.0,0.405855940356,-0.439975434618,0.491364220237
34023,World,Sunday,11.0,215.0,3.0,1.0,0.323333333333,-0.203571428571,0.25626984127
34024,business,Sunday,19.0,1829.0,13.0,3.0,0.349136303511,-0.202932098765,0.379128195037
34025,lifestyle,Sunday,9.0,1337.0,80.0,37.0,0.427126823793,-0.223093512767,0.533480253664
34026,tech,Monday,10.0,534.0,10.0,3.0,0.393484848485,-0.193518518519,0.558231120731
34027,tech,Monday,12.0,363.0,6.0,1.0,0.264438502674,0.0,0.529010695187
34028,World,Monday,14.0,1608.0,21.0,1.0,0.347073627431,-0.286701388889,0.423377659378
34029,business,Monday,13.0,415.0,7.0,2.0,0.25960355434,-0.5,0.51815137987
34030,business,Monday,11.0,418.0,7.0,1.0,0.286206218024,-0.353125,0.413992367282
34031,World,Monday,11.0,961.0,9.0,1.0,0.478878787879,-0.12380952381,0.336647173489
34032,lifestyle,Monday,8.0,1175.0,36.0,1.0,0.465955642531,-0.391820987654,0.641954365079
34033,Entertainment,Monday,13.0,521.0,28.0,25.0,0.294285714286,-0.294047619048,0.376257142857
34034,Entertainment,Monday,8.0,333.0,5.0,1.0,0.663571428571,-0.0607142857143,0.363544973545
34037,lifestyle,Monday,9.0,352.0,39.0,16.0,0.273232323232,0.0,0.374783549784
34038,World,Monday,11.0,635.0,10.0,3.0,0.298148148148,-0.198148148148,0.429214559387
34040,lifestyle,Monday,10.0,465.0,7.0,2.0,0.406970970206,-0.252170868347,0.500321969697
34043,Entertainment,Monday,11.0,314.0,11.0,1.0,0.345580808081,-0.345,0.476486013986
34044,Entertainment,Monday,11.0,1377.0,11.0,1.0,0.366740371697,-0.318371212121,0.534933621934
34045,business,Monday,10.0,940.0,4.0,1.0,0.232895136778,-0.184259259259,0.413228369804
34046,business,Monday,5.0,214.0,4.0,1.0,0.433333333333,0.0,0.261111111111
34047,World,Monday,13.0,709.0,2.0,2.0,0.360527777778,-0.452941176471,0.472356321839
34048,World,Monday,11.0,722.0,3.0,1.0,0.340909090909,-0.0875,0.457219662058
34049,World,Monday,8.0,686.0,1.0,1.0,0.386647727273,-0.308333333333,0.438148148148
34050,business,Monday,10.0,714.0,7.0,2.0,0.338344440647,-0.142045454545,0.430701754386
34051,World,Monday,10.0,1814.0,35.0,1.0,0.360289974576,-0.212896825397,0.439363694667
34052,tech,Monday,12.0,192.0,6.0,2.0,0.413265306122,-0.253125,0.473375537506
34053,lifestyle,Monday,12.0,552.0,23.0,1.0,0.428505747126,-0.502777777778,0.516029411765
34054,tech,Monday,12.0,364.0,10.0,1.0,0.318353705118,-0.185416666667,0.394498556999
