,timedelta,n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,kw_min_min,kw_max_min,kw_avg_min,kw_min_max,kw_max_max,kw_avg_max,kw_min_avg,kw_max_avg,kw_avg_avg,self_reference_min_shares,self_reference_max_shares,self_reference_avg_sharess,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,abs_title_sentiment_polarity,shares
31576,134.0,8.0,298.0,0.600694442359,0.999999994152,0.789473679594,7.0,0.0,1.0,0.0,4.46308724832,7.0,-1.0,648.0,204.0,0.0,843300.0,177664.0,0.0,3743.26494651,1800.38982541,0.0,0.0,0.0,0.0285749393958,0.0288773021731,0.17176329375,0.741548419678,0.0292360450035,0.289603174603,0.0734920634921,0.0268456375839,0.010067114094,0.727272727273,0.272727272727,0.229464285714,0.1,0.5,-0.177777777778,-0.333333333333,-0.1,0.0,0.0,0.5,0.0,436
31580,134.0,10.0,1363.0,0.428782287506,0.999999998744,0.630653265539,7.0,4.0,4.0,0.0,4.91195891416,10.0,-1.0,603.0,164.0,2000.0,843300.0,250870.0,1046.11111111,4339.671875,2496.50054096,971.0,18300.0,5717.75,0.0200305618385,0.0200055701101,0.586150208308,0.02000087151,0.353812788234,0.408812091312,0.0587353262353,0.0381511371974,0.0234776228907,0.619047619048,0.380952380952,0.317124125874,0.0333333333333,1.0,-0.264192708333,-0.8,-0.05,0.54,0.16,0.04,0.16,863
31583,134.0,7.0,251.0,0.563999997744,0.999999993789,0.652173908993,8.0,3.0,2.0,0.0,4.7171314741,6.0,-1.0,464.0,175.666666667,8400.0,843300.0,372583.333333,2049.22580645,3489.69872406,2902.98164489,1200.0,3100.0,2150.0,0.0333559946075,0.0333399195174,0.202834183985,0.199030222563,0.531439679327,0.411842918986,0.130287569573,0.0278884462151,0.00796812749004,0.777777777778,0.222222222222,0.270779220779,0.136363636364,0.6,-0.113492063492,-0.155555555556,-0.0714285714286,0.0,0.0,0.5,0.0,1600
31584,134.0,11.0,356.0,0.567335241927,0.999999995434,0.698630133796,4.0,1.0,1.0,0.0,4.90730337079,7.0,-1.0,717.0,118.666666667,0.0,843300.0,241328.571429,0.0,3489.69872406,1904.68372806,1100.0,1100.0,1100.0,0.172617105583,0.0285742659002,0.598287699214,0.0285731827306,0.171947746572,0.267586580087,0.0686688311688,0.0140449438202,0.0112359550562,0.555555555556,0.444444444444,0.347272727273,0.1,0.8,-0.19375,-0.25,-0.125,0.6,0.2,0.1,0.2,776
31589,134.0,11.0,434.0,0.520930231347,0.999999996212,0.681818179236,5.0,5.0,3.0,0.0,4.43548387097,7.0,-1.0,649.0,236.666666667,0.0,843300.0,232657.142857,0.0,3489.69872406,2250.42945258,1300.0,2100.0,1800.0,0.0285726984539,0.17158715979,0.0285725738179,0.0285722801022,0.742695287836,0.446581070445,0.246568772137,0.036866359447,0.00921658986175,0.8,0.2,0.402313311688,0.1,1.0,-0.144791666667,-0.1875,-0.1,0.0,0.0,0.5,0.0,2700
31608,134.0,13.0,589.0,0.520833332429,0.999999997207,0.689944132151,16.0,0.0,3.0,0.0,4.90492359932,5.0,-1.0,95.0,23.0,0.0,843300.0,331380.0,0.0,3489.69872406,2225.52835433,0.0,0.0,0.0,0.239247974839,0.0400152308412,0.639335112071,0.0410802554222,0.0403214268258,0.288061739847,0.0577535559678,0.0288624787776,0.0118845500849,0.708333333333,0.291666666667,0.229449961803,0.0333333333333,0.6,-0.239285714286,-0.5,-0.05,0.0,0.0,0.5,0.0,3800
31610,133.0,15.0,541.0,0.535849055593,0.999999996865,0.721003132536,14.0,1.0,1.0,1.0,4.5988909427,8.0,-1.0,49.0,7.765,0.0,843300.0,257487.5,0.0,4507.26658244,2657.35251395,1100.0,1100.0,1100.0,0.484517768864,0.0251896858711,0.15458359033,0.152751435538,0.182957519397,0.442907375643,0.205334476844,0.0591497227357,0.0166358595194,0.780487804878,0.219512195122,0.432012310606,0.1,1.0,-0.360185185185,-0.7,-0.05,0.227272727273,0.0681818181818,0.272727272727,0.0681818181818,4500
31617,133.0,15.0,477.0,0.532631577826,0.999999996466,0.699646640637,3.0,1.0,2.0,0.0,4.82389937107,10.0,-1.0,500.0,96.0,2600.0,843300.0,181830.0,944.365853659,3490.16307076,2090.11634368,2600.0,2600.0,2600.0,0.0200002401698,0.120133813553,0.713010036535,0.0200000878512,0.12685582189,0.397973137973,0.053721001221,0.0230607966457,0.0314465408805,0.423076923077,0.576923076923,0.478181818182,0.16,0.8,-0.197658730159,-0.8,-0.05,0.5,0.15,0.0,0.15,904
31639,133.0,14.0,618.0,0.518092104411,0.999999997268,0.71038251172,2.0,0.0,2.0,0.0,4.9498381877,4.0,-1.0,1200.0,299.25,2300.0,843300.0,395850.0,1666.66666667,3791.13333333,3041.00307181,0.0,0.0,0.0,0.549842334743,0.298576986227,0.0500007034386,0.0500007040193,0.0515792715717,0.447268907563,0.1875,0.0711974110032,0.0113268608414,0.862745098039,0.137254901961,0.308276515152,0.0333333333333,0.9,-0.17380952381,-0.3,-0.1,0.0,0.0,0.5,0.0,2000
31648,133.0,10.0,225.0,0.619909499457,0.999999992647,0.757352935608,10.0,8.0,1.0,0.0,4.82666666667,6.0,-1.0,1000.0,319.333333333,6500.0,843300.0,365683.333333,1796.19444444,3490.16307076,2938.77363088,1900.0,6500.0,3542.85714286,0.033334097319,0.174876812909,0.0338536113013,0.0333334955163,0.724601982955,0.504383116883,0.132922077922,0.0444444444444,0.00444444444444,0.909090909091,0.0909090909091,0.275844155844,0.1,0.5,-0.1,-0.1,-0.1,0.0,0.0,0.5,0.0,2300
31649,133.0,12.0,358.0,0.528409089408,0.999999995074,0.709359602417,3.0,2.0,1.0,1.0,4.77932960894,8.0,-1.0,486.0,92.2857142857,0.0,843300.0,163387.5,0.0,5286.85714286,2578.87429207,1200.0,2300.0,1750.0,0.025002193216,0.025002098804,0.507923915576,0.0250012626012,0.417070529802,0.255925925926,-0.030462962963,0.0111731843575,0.0111731843575,0.5,0.5,0.215,0.1,0.5,-0.327083333333,-0.875,-0.05,0.0,0.0,0.5,0.0,816
31652,133.0,7.0,585.0,0.460481098865,0.999999997135,0.613180514002,7.0,4.0,2.0,1.0,4.81709401709,7.0,-1.0,926.0,199.142857143,11700.0,843300.0,253914.285714,2218.23076923,4034.84615385,3094.70899427,1500.0,2700.0,2100.0,0.028571660649,0.31655742818,0.0285746714472,0.0285716228984,0.597724616825,0.513881993427,0.159044070408,0.0410256410256,0.0119658119658,0.774193548387,0.225806451613,0.302962662338,0.1,0.5,-0.161965811966,-0.230769230769,-0.05,0.0,0.0,0.5,0.0,1700
31661,133.0,10.0,913.0,0.492170021821,0.999999998221,0.669039144717,18.0,4.0,1.0,0.0,4.95837897043,7.0,-1.0,595.0,211.4,0.0,843300.0,232200.0,0.0,3490.16307076,1893.36984095,2700.0,10400.0,7000.0,0.0285829488274,0.182703308066,0.599021716618,0.0285790378591,0.161112988629,0.518667101544,0.177087410307,0.0427163198248,0.0164293537788,0.722222222222,0.277777777778,0.4413003663,0.1,1.0,-0.222222222222,-0.6,-0.05,0.0,0.0,0.5,0.0,1700
31665,133.0,12.0,1153.0,0.414762741288,0.999999998353,0.634266885281,15.0,3.0,1.0,1.0,4.27059843886,7.0,-1.0,1.59,-0.482,0.0,843300.0,203085.714286,0.0,5037.70535714,2789.05766107,1200.0,5400.0,2900.0,0.247472261408,0.0285754602268,0.0286055594731,0.0286316250259,0.666715093866,0.479032761829,0.0452132224501,0.0346921075455,0.0208152645273,0.625,0.375,0.342721590909,0.0625,1.0,-0.358622685185,-1.0,-0.025,0.0,0.0,0.5,0.0,1600
31667,133.0,14.0,645.0,0.508607197952,0.999999997333,0.693333331484,9.0,3.0,1.0,0.0,4.68372093023,7.0,-1.0,532.0,75.1428571429,2900.0,843300.0,156257.142857,1151.77922078,3490.16307076,1991.04693367,800.0,5900.0,2766.66666667,0.0285719852088,0.222719302527,0.456759556944,0.0285715364034,0.263377618916,0.346558441558,0.0619516594517,0.0186046511628,0.0139534883721,0.571428571429,0.428571428571,0.261363636364,0.1,0.5,-0.129783950617,-0.2,-0.1,0.0,0.0,0.5,0.0,935
31673,133.0,8.0,385.0,0.565445024698,0.999999995868,0.698347104552,10.0,3.0,2.0,0.0,4.47532467532,7.0,-1.0,851.0,373.0,1600.0,843300.0,315685.714286,1183.66666667,3490.16307076,2490.215903,1700.0,1900.0,1800.0,0.172734989338,0.0285741928588,0.173926063002,0.0285730513687,0.596191703432,0.390788840789,0.147050865801,0.0545454545455,0.0155844155844,0.777777777778,0.222222222222,0.333652855081,0.1,0.6,-0.184722222222,-0.291666666667,-0.1,0.0,0.0,0.5,0.0,944
31681,133.0,9.0,228.0,0.68584070493,0.999999992248,0.868217047533,4.0,1.0,0.0,0.0,4.65789473684,6.0,-1.0,162.0,31.6,0.0,843300.0,279000.0,0.0,3490.16307076,2422.74289643,2200.0,2200.0,2200.0,0.0333604174393,0.0333363243714,0.196226614642,0.0333346239622,0.703742019585,0.38752228164,0.213903743316,0.0482456140351,0.00877192982456,0.846153846154,0.153846153846,0.357851239669,0.1,0.6,-0.15,-0.2,-0.1,0.1,0.1,0.4,0.1,1100
31703,132.0,11.0,561.0,0.490808822627,0.999999996743,0.700325730618,5.0,2.0,2.0,0.0,4.96078431373,10.0,-1.0,859.0,279.142857143,0.0,843300.0,131250.0,0.0,8481.14285714,2388.21401861,1700.0,1700.0,1700.0,0.0201388870686,0.0200034144632,0.760613299822,0.0200199358017,0.179224462844,0.466125541126,0.0922799422799,0.0249554367201,0.017825311943,0.583333333333,0.416666666667,0.387755102041,0.1,0.8,-0.238333333333,-0.4,-0.1,0.0,0.0,0.5,0.0,2400
31707,132.0,10.0,312.0,0.618122975346,0.999999994083,0.83431952169,5.0,2.0,6.0,1.0,4.58333333333,4.0,-1.0,653.0,162.5,14700.0,843300.0,546300.0,2397.63888889,3488.53931573,2990.05326075,1400.0,1800.0,1600.0,0.0500340210467,0.0500026591266,0.0500140772213,0.0546542594089,0.795294983196,0.433333333333,0.04,0.025641025641,0.0128205128205,0.666666666667,0.333333333333,0.275,0.1,0.5,-0.275,-0.6,-0.1,0.75,0.0,0.25,0.0,1800
31719,132.0,14.0,254.0,0.623430959735,0.999999993976,0.734939754609,6.0,1.0,2.0,0.0,4.91338582677,7.0,-1.0,495.0,92.5,0.0,843300.0,157200.0,0.0,3488.53931573,1896.99530631,725.0,725.0,725.0,0.0285736039531,0.171765118841,0.742514939261,0.0285727240338,0.0285736139113,0.45,0.07,0.011811023622,0.0196850393701,0.375,0.625,0.466666666667,0.1,0.8,-0.14,-0.25,-0.1,0.0,0.0,0.5,0.0,992
31720,132.0,11.0,301.0,0.603389828463,0.999999994444,0.755555551358,5.0,2.0,1.0,1.0,4.56146179402,10.0,-1.0,468.0,51.1111111111,0.0,843300.0,256170.0,0.0,4156.03936412,2071.87535586,992.0,2600.0,1796.0,0.0200913347589,0.21762855278,0.721688878132,0.0205601665113,0.020031067817,0.313720238095,0.058943452381,0.0299003322259,0.0166112956811,0.642857142857,0.357142857143,0.202513227513,0.0625,0.5,-0.12,-0.25,-0.05,0.0,0.0,0.5,0.0,829
31722,132.0,12.0,516.0,0.532128512988,0.999999997085,0.626822155607,8.0,3.0,8.0,2.0,4.51550387597,4.0,-1.0,49.0,15.6666666667,0.0,843300.0,321750.0,0.0,3734.38119122,2583.92306057,877.0,15800.0,8338.5,0.0500066548944,0.0528798202082,0.290195644783,0.556914490751,0.0500033893631,0.50656462585,0.19806122449,0.0426356589147,0.00968992248062,0.814814814815,0.185185185185,0.390854978355,0.1,1.0,-0.173333333333,-0.4,-0.05,0.454545454545,0.136363636364,0.0454545454545,0.136363636364,1300
31723,132.0,11.0,644.0,0.505564387114,0.999999997455,0.656488547948,19.0,4.0,2.0,1.0,4.86180124224,10.0,-1.0,597.0,188.0,0.0,843300.0,129910.0,0.0,4199.17921147,1831.07589716,812.0,2700.0,1828.0,0.0201469437992,0.0202142665966,0.779784848826,0.0201467748339,0.159707165945,0.46522416281,0.036123053192,0.0388198757764,0.0295031055901,0.568181818182,0.431818181818,0.323361038961,0.1,0.9,-0.294152046784,-0.8,-0.05,0.3,0.2,0.2,0.2,1300
31734,132.0,10.0,261.0,0.55813953272,0.999999994152,0.654970756404,7.0,5.0,2.0,0.0,4.89655172414,9.0,-1.0,527.0,189.777777778,6000.0,843300.0,331266.666667,2076.02202643,3488.53931573,2666.96003896,1300.0,13900.0,4825.0,0.0222284217283,0.0224016142911,0.133692580663,0.0222223241519,0.799455059166,0.579411764706,0.235962566845,0.0344827586207,0.00766283524904,0.818181818182,0.181818181818,0.526262626263,0.136363636364,1.0,-0.3625,-0.6,-0.125,0.0,0.0,0.5,0.0,897
31741,132.0,11.0,469.0,0.545258619515,0.999999996564,0.704467351531,8.0,3.0,1.0,0.0,4.96588486141,6.0,-1.0,1.59,-0.482,0.0,843300.0,315766.666667,0.0,4199.17921147,2826.65367656,1600.0,5400.0,3566.66666667,0.0336271543965,0.0333372120956,0.204437491974,0.0333859102532,0.695212231281,0.386432611833,0.0173942279942,0.0170575692964,0.0170575692964,0.5,0.5,0.31025974026,0.136363636364,0.6,-0.271527777778,-0.5,-0.125,0.0,0.0,0.5,0.0,4200
31756,132.0,8.0,804.0,0.475409835466,0.999999997972,0.643002027093,15.0,5.0,2.0,1.0,4.97263681592,9.0,-1.0,0.0,-1.0,2900.0,843300.0,190322.222222,1115.95833333,3488.53931573,1860.88892708,725.0,2200.0,1531.25,0.0222226128217,0.156508017425,0.463748194275,0.0222223388374,0.335298836641,0.333349451966,0.0776112185687,0.0261194029851,0.0124378109453,0.677419354839,0.322580645161,0.275844155844,0.1,0.5,-0.225,-0.8,-0.1,0.0,0.0,0.5,0.0,459
31757,132.0,10.0,555.0,0.506517689932,0.999999996914,0.688271602814,4.0,2.0,5.0,0.0,4.74234234234,5.0,-1.0,0.0,-1.0,0.0,843300.0,213800.0,0.0,3488.53931573,1886.63051987,1500.0,1500.0,1500.0,0.040003411972,0.0400027676404,0.43925407949,0.0400016519278,0.44073808897,0.38132996633,0.104412878788,0.0324324324324,0.018018018018,0.642857142857,0.357142857143,0.356510942761,0.0625,0.5,-0.260833333333,-0.9,-0.05,0.166666666667,-0.166666666667,0.333333333333,0.166666666667,1500
31771,131.0,11.0,515.0,0.507936506929,0.999999996764,0.699029123951,17.0,1.0,1.0,0.0,5.04077669903,8.0,-1.0,868.0,286.333333333,0.0,843300.0,166962.5,0.0,3964.20049505,2128.28062308,5600.0,5600.0,5600.0,0.0250839518406,0.151993399023,0.282113339299,0.0250248653535,0.515784444484,0.438466295609,0.0089633580705,0.0446601941748,0.0368932038835,0.547619047619,0.452380952381,0.266469038208,0.1,0.6,-0.270833333333,-0.5,-0.1,0.377272727273,-0.0901515151515,0.122727272727,0.0901515151515,1300
31782,131.0,7.0,730.0,0.53591160147,0.999999997619,0.75238095059,8.0,0.0,1.0,1.0,4.9397260274,5.0,-1.0,0.0,-1.0,0.0,843300.0,265520.0,0.0,3964.20049505,2744.88899693,0.0,0.0,0.0,0.0401722269068,0.0400110053831,0.244245957065,0.0400476409252,0.63552316972,0.438078231293,0.10875962001,0.0643835616438,0.0219178082192,0.746031746032,0.253968253968,0.312278253661,0.0333333333333,1.0,-0.282936507937,-0.5,-0.0714285714286,0.0,0.0,0.5,0.0,1300
31787,131.0,8.0,828.0,0.443349753149,0.99999999802,0.599999998812,2.0,2.0,1.0,0.0,5.10628019324,4.0,-1.0,0.0,-1.0,16600.0,843300.0,267250.0,1351.41666667,3487.64187642,2352.06344802,1500.0,1500.0,1500.0,0.0500012676759,0.0500001912899,0.549227112583,0.0500000856387,0.300771342813,0.432158843335,-0.0167161814221,0.0277777777778,0.024154589372,0.53488372093,0.46511627907,0.271146245059,0.05,0.8,-0.293194444444,-0.8,-0.1,0.0,0.0,0.5,0.0,999
31792,131.0,11.0,931.0,0.449291166358,0.999999998145,0.638218922749,5.0,2.0,2.0,0.0,4.63265306122,4.0,-1.0,1300.0,324.25,6000.0,843300.0,316475.0,3100.0,3964.20049505,3606.15919217,5000.0,6700.0,5850.0,0.0502112616368,0.0504597894402,0.0510434251014,0.0500626206766,0.798222903145,0.502246543779,0.142799539171,0.0332975295381,0.00966702470462,0.775,0.225,0.423041474654,0.1,1.0,-0.267658730159,-0.9,-0.0714285714286,0.0,0.0,0.5,0.0,1700
31805,130.0,10.0,983.0,0.403688524177,0.999999998106,0.611742423084,6.0,5.0,1.0,1.0,4.63682604273,8.0,-1.0,1000.0,327.75,4400.0,843300.0,355050.0,2404.5,3750.0,2951.72657598,4800.0,6300.0,5433.33333333,0.0250149206973,0.0250035445588,0.276053413849,0.157108917858,0.516819203038,0.546129514608,0.166951345756,0.0396744659207,0.0152594099695,0.722222222222,0.277777777778,0.4192002442,0.1,1.0,-0.314166666667,-0.7,-0.125,0.05,0.0,0.45,0.0,1800
31807,130.0,15.0,522.0,0.528487228824,0.99999999697,0.654545452562,13.0,2.0,1.0,0.0,5.02681992337,5.0,-1.0,690.0,137.2,3100.0,843300.0,334680.0,1299.4,3485.8337611,2368.90965449,1000.0,1500.0,1250.0,0.0400010210368,0.0400003749422,0.639488972479,0.0400003081435,0.240509323399,0.33625,0.0370833333333,0.0134099616858,0.0153256704981,0.466666666667,0.533333333333,0.352380952381,0.166666666667,0.5,-0.215625,-0.4,-0.05,0.0,0.0,0.5,0.0,1200
31817,130.0,12.0,449.0,0.529279278087,0.999999996241,0.691729320708,9.0,4.0,1.0,0.0,4.36748329621,8.0,-1.0,618.0,293.428571429,0.0,843300.0,192112.5,0.0,3580.97297297,2189.18498666,624.0,4500.0,1593.0,0.150219484388,0.0254655838513,0.0250358674726,0.774260876931,0.0250181873569,0.356160208839,0.0777500773036,0.0311804008909,0.0133630289532,0.7,0.3,0.233178726036,0.05,0.8,-0.164583333333,-0.4,-0.0125,0.0,-0.2,0.5,0.2,1300
31823,129.0,10.0,406.0,0.535353534002,0.999999996032,0.690476187736,3.0,1.0,3.0,0.0,5.07881773399,5.0,-1.0,1100.0,504.6,1200.0,843300.0,203580.0,1150.0,3485.15447195,2300.90428548,4500.0,4500.0,4500.0,0.0400011928378,0.0401990971197,0.316977949495,0.0401192263787,0.562702534168,0.378683982684,0.124162337662,0.0443349753695,0.00985221674877,0.818181818182,0.181818181818,0.311103896104,0.1,0.9,-0.21875,-0.5,-0.125,0.0,0.0,0.5,0.0,1200
31829,129.0,12.0,800.0,0.491612902591,0.999999997917,0.664583331949,3.0,2.0,2.0,0.0,4.79875,6.0,-1.0,664.0,109.833333333,1800.0,843300.0,322616.666667,994.833333333,4187.38099467,2903.78686708,1800.0,1800.0,1800.0,0.0339742355814,0.0333392214058,0.589977600352,0.0334516217159,0.309257320945,0.435264047727,0.0550530356874,0.03625,0.0275,0.56862745098,0.43137254902,0.316080385132,0.05,0.8,-0.220202020202,-0.6,-0.025,0.288888888889,-0.155555555556,0.211111111111,0.155555555556,1300
31837,129.0,11.0,506.0,0.562499998866,0.999999996732,0.732026141399,7.0,4.0,0.0,2.0,5.03557312253,10.0,-1.0,398.0,154.857142857,0.0,843300.0,174270.0,0.0,3485.15447195,1645.75079532,1300.0,9000.0,3575.0,0.0200066866964,0.0200071466753,0.671353771463,0.020004327266,0.268628067899,0.403829107401,0.0709673263245,0.0434782608696,0.0355731225296,0.55,0.45,0.298429752066,0.05,0.6,-0.172299382716,-0.6,-0.05,0.0,0.0,0.5,0.0,1400
31840,129.0,10.0,358.0,0.58857142689,0.999999995283,0.764150939792,3.0,1.0,1.0,0.0,4.94134078212,6.0,-1.0,478.0,94.8,0.0,843300.0,195966.666667,0.0,3485.15447195,2188.85753748,1500.0,1500.0,1500.0,0.0333377311099,0.0333371604089,0.698175249628,0.0333356382768,0.201814220577,0.288882329791,0.00330250557523,0.0279329608939,0.0251396648045,0.526315789474,0.473684210526,0.231731601732,0.1,0.5,-0.300925925926,-0.7,-0.05,0.0,0.0,0.5,0.0,1100
31853,129.0,13.0,237.0,0.619047616368,0.999999992857,0.807142851378,5.0,3.0,1.0,0.0,5.04641350211,9.0,-1.0,452.0,123.428571429,0.0,843300.0,188744.444444,0.0,4187.38099467,1946.03002934,819.0,1100.0,1006.33333333,0.0225410136255,0.174241992744,0.75812731258,0.0224554436221,0.0226342374285,0.4375,0.11,0.0126582278481,0.0,1.0,0.0,0.366666666667,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,841
31860,128.0,11.0,252.0,0.611111108686,0.999999993007,0.776223770796,2.0,1.0,1.0,0.0,4.88888888889,6.0,-1.0,569.0,198.0,14000.0,843300.0,375966.666667,2170.29292929,3907.23076923,3004.08537256,3300.0,3300.0,3300.0,0.0334393800147,0.0333349272381,0.375213774209,0.0333336788521,0.524678239686,0.488203463203,0.028382034632,0.0436507936508,0.0198412698413,0.6875,0.3125,0.279491341991,0.05,0.5,-0.36,-0.5,-0.1,0.0,0.0,0.5,0.0,758
31861,128.0,7.0,409.0,0.536945811485,0.999999995902,0.684426226703,5.0,5.0,1.0,0.0,4.64792176039,5.0,-1.0,460.0,216.0,14000.0,843300.0,324560.0,2170.29292929,4461.83783784,3143.55944452,1600.0,6000.0,3800.0,0.41932884477,0.239828651741,0.257471985785,0.0402134587196,0.0431570589843,0.551439393939,0.0380113636364,0.0268948655257,0.0171149144254,0.611111111111,0.388888888889,0.282954545455,0.0625,0.5,-0.273214285714,-0.5,-0.0125,0.0,0.0,0.5,0.0,1300
31867,128.0,9.0,877.0,0.44405997642,0.999999998031,0.614173227137,10.0,4.0,1.0,0.0,4.77879133409,6.0,-1.0,782.0,234.666666667,9900.0,843300.0,477016.666667,2439.2173913,6731.88613861,3772.91843535,1600.0,5900.0,4125.0,0.0333511072606,0.0333348617425,0.244744175817,0.033333827832,0.655236027348,0.465338669951,0.0569150246305,0.018244013683,0.0216647662486,0.457142857143,0.542857142857,0.401674107143,0.0625,0.8,-0.168045112782,-0.3,-0.05,1.0,0.1,0.5,0.1,1000
31869,128.0,11.0,725.0,0.473988438621,0.999999997455,0.687022899015,2.0,1.0,5.0,0.0,4.25931034483,7.0,-1.0,325.0,180.5,0.0,843300.0,134185.714286,0.0,3483.8817339,1483.35488425,0.0,0.0,0.0,0.0286081976165,0.0286333955494,0.0285796625335,0.0286076624656,0.885571081835,0.421440351032,0.134302205731,0.0289655172414,0.0165517241379,0.636363636364,0.363636363636,0.418874458874,0.1,1.0,-0.157407407407,-0.3,-0.05,0.0,0.0,0.5,0.0,1900
31876,128.0,10.0,792.0,0.453846153264,0.999999997792,0.620309049403,2.0,1.0,1.0,1.0,4.5845959596,6.0,-1.0,700.0,266.0,0.0,843300.0,267733.333333,0.0,3483.8817339,1751.57134722,633.0,633.0,633.0,0.0333399941018,0.0333664204505,0.369828341857,0.0333378653901,0.5301273782,0.361056841709,0.000167984189723,0.0214646464646,0.0214646464646,0.5,0.5,0.315160427807,0.1,0.7,-0.294117647059,-1.0,-0.05,0.0,0.0,0.5,0.0,1100
31877,128.0,12.0,683.0,0.463235293436,0.999999997475,0.648989897351,4.0,2.0,2.0,0.0,5.00292825769,6.0,-1.0,522.0,158.2,0.0,843300.0,267200.0,0.0,3483.8817339,2005.21892328,5100.0,7400.0,6250.0,0.532286573278,0.033336007567,0.367707071073,0.0333349560499,0.0333353920315,0.310948773449,0.0973785473785,0.0278184480234,0.0102489019034,0.730769230769,0.269230769231,0.342424242424,0.1,1.0,-0.172278911565,-0.214285714286,-0.125,0.0,0.0,0.5,0.0,785
31885,128.0,8.0,354.0,0.475783474428,0.999999995192,0.591346151003,5.0,2.0,1.0,1.0,4.52824858757,7.0,-1.0,1300.0,255.428571429,3200.0,843300.0,507800.0,2250.0,3690.96728972,3023.47971941,4200.0,4200.0,4200.0,0.201653929271,0.028575710012,0.342200264153,0.0285726259207,0.398997470644,0.442965367965,0.225410314323,0.0536723163842,0.00847457627119,0.863636363636,0.136363636364,0.29352927774,0.1,0.5,-0.109920634921,-0.133333333333,-0.0714285714286,0.0,0.0,0.5,0.0,1100
31888,128.0,11.0,470.0,0.531728664044,0.999999996283,0.721189588397,9.0,5.0,1.0,0.0,4.93829787234,6.0,-1.0,980.0,423.333333333,1400.0,843300.0,261833.333333,1066.33333333,3601.0,2566.95850743,1500.0,8400.0,3160.0,0.367281764523,0.0333353240257,0.366969892013,0.0333346899783,0.19907832946,0.499766296505,0.144489930359,0.0255319148936,0.0106382978723,0.705882352941,0.294117647059,0.321085858586,0.136363636364,0.5,-0.155952380952,-0.333333333333,-0.0714285714286,0.0,0.0,0.5,0.0,923
31890,128.0,13.0,883.0,0.460829492557,0.999999998127,0.627340822795,10.0,2.0,2.0,0.0,4.73499433749,7.0,-1.0,0.0,-1.0,0.0,843300.0,150757.142857,0.0,3483.8817339,1303.78996907,838.0,914.0,876.0,0.028578367377,0.0287742636661,0.460185776704,0.0285757250563,0.453885867197,0.415637860082,0.113384773663,0.0294450736127,0.0124575311438,0.702702702703,0.297297297297,0.373076923077,0.1,0.75,-0.286111111111,-0.875,-0.1,0.0,0.0,0.5,0.0,1700
31897,128.0,10.0,956.0,0.459830866322,0.999999998155,0.671586714628,5.0,1.0,3.0,0.0,4.88493723849,9.0,-1.0,1400.0,307.625,0.0,843300.0,171100.0,0.0,3483.8817339,1936.54090445,573.0,573.0,573.0,0.224824856874,0.0222251952278,0.708501729702,0.0222240156854,0.02222420251,0.329325396825,0.0497153540904,0.0198744769874,0.0167364016736,0.542857142857,0.457142857143,0.336240601504,0.1,0.5,-0.215538194444,-0.5,-0.1,0.0,0.0,0.5,0.0,721
31898,128.0,11.0,575.0,0.507220215691,0.999999997024,0.684523807487,2.0,1.0,1.0,0.0,4.83652173913,6.0,-1.0,0.0,-1.0,0.0,843300.0,232333.333333,0.0,5014.04733728,2871.87000441,4300.0,4300.0,4300.0,0.0339288112693,0.0333415836006,0.390166284563,0.0334294703595,0.509133850207,0.358855799373,0.0796717171717,0.0434782608696,0.0191304347826,0.694444444444,0.305555555556,0.309909090909,0.1,0.8,-0.265656565657,-0.75,-0.05,0.227272727273,0.0681818181818,0.272727272727,0.0681818181818,110
31913,128.0,13.0,227.0,0.601809952028,0.999999992908,0.709219853126,6.0,6.0,3.0,0.0,4.56828193833,10.0,-1.0,734.0,252.4,2500.0,843300.0,233370.0,1390.57142857,3483.8817339,2685.09729504,2700.0,2700.0,2700.0,0.0200049949517,0.0202587340002,0.119533622,0.0201178765609,0.820084772487,0.521013708514,0.228724747475,0.0396475770925,0.0,1.0,0.0,0.304966329966,0.1,0.433333333333,0.0,0.0,0.0,0.642857142857,0.214285714286,0.142857142857,0.214285714286,921
31914,128.0,10.0,177.0,0.627906973094,0.999999991453,0.683760677917,6.0,6.0,1.0,0.0,4.47457627119,6.0,-1.0,434.0,129.6,0.0,843300.0,365616.666667,0.0,3483.8817339,2160.26188463,1200.0,17200.0,4980.0,0.033334002779,0.0333361337564,0.0333340132131,0.0333334777777,0.866662372474,0.382386363636,0.141761363636,0.0338983050847,0.00564971751412,0.857142857143,0.142857142857,0.243181818182,0.136363636364,0.5,-0.125,-0.125,-0.125,0.0,0.0,0.5,0.0,2600
